,First Name,Last Name,Birthday,Birthmonth,Birthyear,Course,Phonenumber,Gender,Carrier
2585,name2586,lastname2586,6,April,98,BS Management,0927 640 8396,Female,Globe
2586,name2587,lastname2587,5,April,99,BS IT Entrepreneurship,0927 691 5341,Male,Globe
2587,name2588,lastname2588,9,April,00,BS Management,0917 676 1899,Male,Globe
2588,name2589,lastname2589,13,March,99,BS Legal Management,0917 573 5058,Male,Globe
2589,name2590,lastname2590,4,September,01,BS Comtech,0927 395 6034,Male,Globe
2590,name2591,lastname2591,13,January,00,BS Management,0917 530 2742,Female,Globe
2591,name2592,lastname2592,25,October,99,BS Comtech,0918 244 8484,Male,Smart
2592,name2593,lastname2593,18,June,98,BS Management Engineering,0927 141 6274,Male,Globe
2593,name2594,lastname2594,12,June,99,BS Management,0927 640 2517,Male,Globe
2594,name2595,lastname2595,14,August,98,BS Comtech,0917 991 7278,Male,Globe
2595,name2596,lastname2596,22,December,98,BS Management Engineering,0918 486 2307,Male,Smart
2596,name2597,lastname2597,11,February,99,BS Comtech,0917 813 3010,Male,Globe
2597,name2598,lastname2598,18,April,98,BS Management Engineering,0927 444 5398,Male,Globe
2598,name2599,lastname2599,22,August,99,BS Comtech,0918 805 7805,Male,Smart
2599,name2600,lastname2600,23,October,99,BS Comtech,0927 612 8812,Male,Globe
2600,name2601,lastname2601,3,August,99,BS Comtech,0918 714 2798,Female,Smart
2601,name2602,lastname2602,19,August,99,BS Management Engineering,0918 707 1691,Female,Smart
2602,name2603,lastname2603,23,November,97,BS Comtech,0918 875 3524,Female,Smart
2603,name2604,lastname2604,19,November,99,BS Management,0918 224 9200,Male,Smart
2604,name2605,lastname2605,26,September,00,BS IT Entrepreneurship,0918 802 6074,Female,Smart
2605,name2606,lastname2606,17,February,98,BS Comtech,0927 964 8172,Female,Globe
2606,name2607,lastname2607,5,September,01,BS Comtech,0917 642 8108,Female,Globe
2607,name2608,lastname2608,15,January,98,BS Comtech,0927 998 2587,Female,Globe
2608,name2609,lastname2609,27,April,01,BS Comtech,0927 229 9368,Female,Globe
2609,name2610,lastname2610,17,April,98,BS Legal Management,0918 960 5607,Male,Smart
2610,name2611,lastname2611,12,October,01,BS Management,0917 569 4246,Female,Globe
2611,name2612,lastname2612,10,June,99,BS IT Entrepreneurship,0918 622 3293,Male,Smart
2612,name2613,lastname2613,24,July,98,BS Legal Management,0918 877 6689,Female,Smart
2613,name2614,lastname2614,25,May,01,BS IT Entrepreneurship,0917 199 2805,Female,Globe
2614,name2615,lastname2615,17,January,99,BS Management,0918 687 4279,Male,Smart
2615,name2616,lastname2616,10,May,97,BS Management,0917 641 6984,Female,Globe
2616,name2617,lastname2617,19,May,98,BS IT Entrepreneurship,0917 458 4506,Female,Globe
2617,name2618,lastname2618,13,August,98,BS IT Entrepreneurship,0927 524 9294,Male,Globe
2618,name2619,lastname2619,9,July,99,BS Comtech,0918 385 1052,Female,Smart
2619,name2620,lastname2620,9,November,98,BS IT Entrepreneurship,0927 739 4781,Male,Globe
2620,name2621,lastname2621,24,May,98,BS Management Engineering,0918 920 8845,Female,Smart
2621,name2622,lastname2622,22,June,01,BS Management,0927 231 3748,Male,Globe
2622,name2623,lastname2623,21,April,98,BS Comtech,0927 688 5360,Male,Globe
2623,name2624,lastname2624,25,July,00,BS IT Entrepreneurship,0927 233 3593,Female,Globe
2624,name2625,lastname2625,8,November,99,BS IT Entrepreneurship,0927 643 7093,Male,Globe
2625,name2626,lastname2626,22,July,98,BS Comtech,0927 298 2396,Female,Globe
2626,name2627,lastname2627,24,January,00,BS IT Entrepreneurship,0927 744 7996,Female,Globe
2627,name2628,lastname2628,3,January,99,BS Comtech,0918 197 8797,Female,Smart
2628,name2629,lastname2629,20,November,97,BS Management Engineering,0918 153 5257,Male,Smart
2629,name2630,lastname2630,20,January,01,BS Legal Management,0918 592 5507,Female,Smart
2630,name2631,lastname2631,17,December,99,BS Comtech,0927 410 3184,Female,Globe
2631,name2632,lastname2632,21,December,99,BS IT Entrepreneurship,0927 545 6383,Male,Globe
2632,name2633,lastname2633,1,August,99,BS Legal Management,0927 622 2939,Male,Globe
2633,name2634,lastname2634,23,December,97,BS Management,0917 695 2648,Male,Globe
2634,name2635,lastname2635,11,November,99,BS Legal Management,0917 207 4784,Male,Globe
2635,name2636,lastname2636,14,January,99,BS Management Engineering,0917 156 4149,Male,Globe
2636,name2637,lastname2637,18,February,99,BS Legal Management,0918 294 8168,Female,Smart
2637,name2638,lastname2638,28,November,00,BS Management Engineering,0927 823 3247,Male,Globe
2638,name2639,lastname2639,9,September,99,BS IT Entrepreneurship,0917 354 3063,Male,Globe
2639,name2640,lastname2640,13,December,97,BS Comtech,0917 181 7772,Female,Globe
2640,name2641,lastname2641,17,February,99,BS Legal Management,0918 952 6955,Female,Smart
2641,name2642,lastname2642,4,May,00,BS Management,0917 371 5232,Female,Globe
2642,name2643,lastname2643,9,October,99,BS Legal Management,0917 194 2461,Female,Globe
2643,name2644,lastname2644,24,March,01,BS Management Engineering,0917 257 2784,Male,Globe
2644,name2645,lastname2645,19,May,98,BS Legal Management,0917 173 6943,Male,Globe
2645,name2646,lastname2646,28,June,98,BS Legal Management,0917 832 7071,Male,Globe
2646,name2647,lastname2647,8,April,99,BS Management,0918 408 6691,Female,Smart
2647,name2648,lastname2648,13,March,99,BS IT Entrepreneurship,0918 542 6186,Female,Smart
2648,name2649,lastname2649,11,June,97,BS Management Engineering,0927 900 6138,Male,Globe
2649,name2650,lastname2650,2,June,97,BS Comtech,0917 835 4386,Male,Globe
2650,name2651,lastname2651,15,June,98,BS Comtech,0918 884 5352,Male,Smart
2651,name2652,lastname2652,25,November,98,BS Legal Management,0927 628 7709,Male,Globe
2652,name2653,lastname2653,16,June,98,BS Management,0917 281 4502,Male,Globe
2653,name2654,lastname2654,2,November,01,BS Comtech,0917 981 3960,Female,Globe
2654,name2655,lastname2655,16,April,97,BS Comtech,0918 543 6769,Female,Smart
2655,name2656,lastname2656,28,April,98,BS IT Entrepreneurship,0917 138 3778,Male,Globe
2656,name2657,lastname2657,21,May,99,BS Comtech,0927 392 6719,Male,Globe
2657,name2658,lastname2658,16,December,97,BS Management Engineering,0918 490 8514,Female,Smart
2658,name2659,lastname2659,12,September,98,BS Management,0917 594 1999,Female,Globe
2659,name2660,lastname2660,8,August,98,BS IT Entrepreneurship,0917 548 3351,Female,Globe
2660,name2661,lastname2661,12,September,99,BS Legal Management,0918 204 9617,Female,Smart
2661,name2662,lastname2662,3,September,98,BS IT Entrepreneurship,0918 509 9706,Male,Smart
2662,name2663,lastname2663,20,August,99,BS Management,0917 623 6547,Female,Globe
2663,name2664,lastname2664,3,August,98,BS Comtech,0918 424 3370,Male,Smart
2664,name2665,lastname2665,12,April,98,BS Legal Management,0927 513 2139,Male,Globe
2665,name2666,lastname2666,11,January,98,BS Management Engineering,0927 295 6588,Female,Globe
2666,name2667,lastname2667,10,October,00,BS Comtech,0917 837 3739,Male,Globe
2667,name2668,lastname2668,8,September,98,BS IT Entrepreneurship,0918 100 8378,Male,Smart
2668,name2669,lastname2669,9,June,00,BS Management Engineering,0918 438 7545,Male,Smart
2669,name2670,lastname2670,1,May,99,BS Management Engineering,0917 195 4206,Male,Globe
2670,name2671,lastname2671,15,January,98,BS Comtech,0918 555 9070,Male,Smart
2671,name2672,lastname2672,6,May,98,BS Comtech,0927 763 1636,Male,Globe
2672,name2673,lastname2673,27,June,98,BS Comtech,0917 275 6658,Male,Globe
2673,name2674,lastname2674,8,March,01,BS Management,0917 731 3274,Male,Globe
2674,name2675,lastname2675,23,September,99,BS Management,0917 170 3005,Female,Globe
2675,name2676,lastname2676,25,August,99,BS Management,0927 813 4925,Male,Globe
2676,name2677,lastname2677,18,July,99,BS Legal Management,0917 130 5809,Male,Globe
2677,name2678,lastname2678,27,July,00,BS Management,0927 163 4869,Female,Globe
2678,name2679,lastname2679,23,May,97,BS Management,0918 848 1893,Female,Smart
2679,name2680,lastname2680,14,December,99,BS Management Engineering,0927 115 7726,Male,Globe
2680,name2681,lastname2681,12,September,99,BS Management Engineering,0917 572 8068,Female,Globe
2681,name2682,lastname2682,8,November,00,BS IT Entrepreneurship,0927 384 1647,Male,Globe
2682,name2683,lastname2683,9,September,00,BS Management Engineering,0918 536 3717,Male,Smart
2683,name2684,lastname2684,15,December,98,BS Comtech,0927 540 8705,Male,Globe
2684,name2685,lastname2685,11,June,97,BS Legal Management,0917 439 6195,Female,Globe
2685,name2686,lastname2686,18,December,98,BS Management Engineering,0927 670 5740,Female,Globe
2686,name2687,lastname2687,20,March,99,BS IT Entrepreneurship,0918 245 5369,Male,Smart
2687,name2688,lastname2688,7,July,97,BS Management,0918 704 3039,Male,Smart
2688,name2689,lastname2689,21,March,99,BS Comtech,0927 346 1462,Female,Globe
2689,name2690,lastname2690,16,August,99,BS Management Engineering,0917 919 8868,Male,Globe
2690,name2691,lastname2691,16,March,00,BS Management Engineering,0927 790 3075,Male,Globe
2691,name2692,lastname2692,11,July,98,BS Management,0927 105 7640,Male,Globe
2692,name2693,lastname2693,6,August,99,BS Legal Management,0927 495 2855,Male,Globe
2693,name2694,lastname2694,18,November,99,BS IT Entrepreneurship,0918 777 2993,Female,Smart
2694,name2695,lastname2695,6,September,00,BS Legal Management,0918 592 7760,Male,Smart
2695,name2696,lastname2696,11,May,97,BS IT Entrepreneurship,0927 526 9917,Male,Globe
2696,name2697,lastname2697,1,January,01,BS Comtech,0917 168 6101,Female,Globe
2697,name2698,lastname2698,3,October,99,BS IT Entrepreneurship,0917 902 2249,Male,Globe
2698,name2699,lastname2699,17,March,97,BS IT Entrepreneurship,0918 546 6362,Female,Smart
2699,name2700,lastname2700,16,January,97,BS Comtech,0927 899 4910,Female,Globe
2700,name2701,lastname2701,26,May,98,BS Management Engineering,0918 631 1730,Male,Smart
2701,name2702,lastname2702,24,April,97,BS Legal Management,0927 126 8003,Male,Globe
2702,name2703,lastname2703,27,June,01,BS Comtech,0927 189 1936,Male,Globe
2703,name2704,lastname2704,20,January,99,BS Comtech,0927 794 7557,Female,Globe
2704,name2705,lastname2705,17,June,97,BS Comtech,0927 506 8327,Female,Globe
2705,name2706,lastname2706,24,November,99,BS Legal Management,0927 980 9974,Female,Globe
2706,name2707,lastname2707,2,February,01,BS IT Entrepreneurship,0917 514 7049,Male,Globe
2707,name2708,lastname2708,1,April,97,BS Management Engineering,0917 797 6642,Female,Globe
2708,name2709,lastname2709,23,August,00,BS Legal Management,0918 517 6058,Female,Smart
2709,name2710,lastname2710,11,May,01,BS IT Entrepreneurship,0918 436 2312,Female,Smart
2710,name2711,lastname2711,17,April,00,BS Management Engineering,0917 373 7451,Female,Globe
2711,name2712,lastname2712,23,July,99,BS Management Engineering,0917 247 9027,Female,Globe
2712,name2713,lastname2713,11,March,98,BS Legal Management,0917 132 1074,Female,Globe
2713,name2714,lastname2714,16,November,99,BS Comtech,0917 506 7963,Female,Globe
2714,name2715,lastname2715,12,July,98,BS IT Entrepreneurship,0927 711 2332,Female,Globe
2715,name2716,lastname2716,21,January,01,BS Comtech,0918 693 6829,Male,Smart
2716,name2717,lastname2717,7,April,97,BS Legal Management,0927 232 7777,Male,Globe
2717,name2718,lastname2718,14,January,99,BS Comtech,0917 811 6162,Male,Globe
2718,name2719,lastname2719,13,January,98,BS Comtech,0927 430 3410,Female,Globe
2719,name2720,lastname2720,14,January,00,BS IT Entrepreneurship,0917 768 8378,Male,Globe
2720,name2721,lastname2721,22,November,01,BS Management,0927 426 6313,Male,Globe
2721,name2722,lastname2722,14,September,97,BS Management,0918 322 4902,Female,Smart
2722,name2723,lastname2723,17,December,98,BS IT Entrepreneurship,0918 317 1556,Female,Smart
2723,name2724,lastname2724,20,January,97,BS Management Engineering,0918 775 9777,Female,Smart
2724,name2725,lastname2725,10,August,97,BS Legal Management,0917 956 9599,Female,Globe
2725,name2726,lastname2726,2,June,97,BS Management,0927 443 8591,Male,Globe
2726,name2727,lastname2727,25,May,98,BS Legal Management,0918 873 6429,Male,Smart
2727,name2728,lastname2728,2,January,97,BS Comtech,0918 982 7938,Female,Smart
2728,name2729,lastname2729,5,March,98,BS Comtech,0918 922 2173,Male,Smart
2729,name2730,lastname2730,13,May,97,BS Legal Management,0927 116 2793,Male,Globe
2730,name2731,lastname2731,25,October,97,BS Comtech,0917 718 8274,Female,Globe
2731,name2732,lastname2732,20,July,97,BS Legal Management,0918 164 7973,Female,Smart
2732,name2733,lastname2733,26,December,99,BS Management,0927 465 4361,Male,Globe
2733,name2734,lastname2734,14,July,00,BS IT Entrepreneurship,0918 702 5168,Female,Smart
2734,name2735,lastname2735,4,June,97,BS IT Entrepreneurship,0918 828 8427,Male,Smart
2735,name2736,lastname2736,23,August,01,BS Management Engineering,0927 971 7453,Female,Globe
2736,name2737,lastname2737,1,August,99,BS IT Entrepreneurship,0927 502 9852,Female,Globe
2737,name2738,lastname2738,15,August,99,BS Management,0927 986 3332,Female,Globe
2738,name2739,lastname2739,7,October,98,BS Legal Management,0917 508 7141,Female,Globe
2739,name2740,lastname2740,20,February,97,BS IT Entrepreneurship,0918 495 9723,Male,Smart
2740,name2741,lastname2741,16,December,97,BS Management Engineering,0918 584 4013,Male,Smart
2741,name2742,lastname2742,24,November,98,BS IT Entrepreneurship,0917 445 1743,Male,Globe
2742,name2743,lastname2743,2,November,97,BS Comtech,0927 425 7150,Female,Globe
2743,name2744,lastname2744,27,December,99,BS Management,0927 660 3770,Female,Globe
2744,name2745,lastname2745,18,August,99,BS Management Engineering,0918 311 7239,Female,Smart
2745,name2746,lastname2746,14,August,00,BS Management,0917 864 9783,Female,Globe
2746,name2747,lastname2747,12,July,97,BS Management,0917 547 1040,Male,Globe
2747,name2748,lastname2748,27,November,97,BS Comtech,0918 925 6259,Male,Smart
2748,name2749,lastname2749,11,May,97,BS Management,0927 393 6987,Female,Globe
2749,name2750,lastname2750,22,May,99,BS Management,0917 745 9229,Female,Globe
2750,name2751,lastname2751,26,June,97,BS Comtech,0918 635 6588,Female,Smart
2751,name2752,lastname2752,21,March,97,BS Comtech,0918 612 6400,Female,Smart
2752,name2753,lastname2753,26,May,01,BS Management Engineering,0918 228 7551,Male,Smart
2753,name2754,lastname2754,2,January,97,BS IT Entrepreneurship,0917 724 2365,Female,Globe
2754,name2755,lastname2755,28,September,99,BS Legal Management,0918 550 6867,Female,Smart
2755,name2756,lastname2756,5,October,01,BS IT Entrepreneurship,0917 203 5605,Female,Globe
2756,name2757,lastname2757,22,February,99,BS IT Entrepreneurship,0917 789 2740,Male,Globe
2757,name2758,lastname2758,9,April,98,BS Comtech,0917 243 2739,Female,Globe
2758,name2759,lastname2759,3,January,97,BS Comtech,0918 866 1533,Male,Smart
2759,name2760,lastname2760,2,May,00,BS IT Entrepreneurship,0927 319 4713,Male,Globe
2760,name2761,lastname2761,11,January,99,BS Legal Management,0927 492 2596,Female,Globe
2761,name2762,lastname2762,8,February,01,BS Management Engineering,0918 869 7217,Male,Smart
2762,name2763,lastname2763,21,December,99,BS Management Engineering,0927 940 3422,Female,Globe
2763,name2764,lastname2764,5,January,97,BS Management,0918 316 5526,Male,Smart
2764,name2765,lastname2765,5,September,99,BS Legal Management,0927 828 7422,Male,Globe
2765,name2766,lastname2766,2,May,98,BS Legal Management,0917 995 9584,Female,Globe
2766,name2767,lastname2767,6,November,98,BS Management,0927 280 2313,Male,Globe
2767,name2768,lastname2768,26,December,97,BS Management Engineering,0927 969 5303,Female,Globe
2768,name2769,lastname2769,28,June,01,BS Management,0917 188 9608,Female,Globe
2769,name2770,lastname2770,4,October,00,BS Management Engineering,0918 477 7221,Female,Smart
2770,name2771,lastname2771,14,July,01,BS Comtech,0917 983 1041,Male,Globe
2771,name2772,lastname2772,19,July,97,BS Comtech,0927 296 1922,Male,Globe
2772,name2773,lastname2773,9,September,99,BS Legal Management,0927 813 8305,Male,Globe
2773,name2774,lastname2774,25,June,97,BS Management Engineering,0917 917 3265,Female,Globe
2774,name2775,lastname2775,3,January,01,BS Management Engineering,0917 268 7940,Female,Globe
2775,name2776,lastname2776,9,March,01,BS Management Engineering,0918 511 4076,Male,Smart
2776,name2777,lastname2777,15,September,99,BS Management,0927 868 6320,Female,Globe
2777,name2778,lastname2778,20,July,97,BS Legal Management,0918 605 6955,Male,Smart
2778,name2779,lastname2779,22,March,97,BS Comtech,0927 581 1353,Male,Globe
2779,name2780,lastname2780,21,September,99,BS Management,0918 298 5914,Female,Smart
2780,name2781,lastname2781,2,January,97,BS Management,0927 717 2345,Female,Globe
2781,name2782,lastname2782,8,July,00,BS Management Engineering,0927 867 3896,Female,Globe
2782,name2783,lastname2783,1,September,97,BS Management Engineering,0918 239 5923,Female,Smart
2783,name2784,lastname2784,7,February,99,BS Management Engineering,0918 852 4862,Male,Smart
